5 -5 0 0  0 -.5 1 0 0 0 0 0 0 0 0 0
6 -6 1 20.0 0.0 5.0 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
6 -6 1 1.2246467991473533e-15 20.0 5.0 0.5000000000000001 0.5 0.4999999999999999 0.5 0 0 0 0 0 0
6 -6 1 -20.0 2.4492935982947065e-15 5.0 4.329780281177467e-17 4.329780281177466e-17 0.7071067811865475 0.7071067811865476 0 0 0 0 0 0
6 -6 1 -3.673940397442059e-15 -20.0 5.0 -0.5 -0.4999999999999999 0.5 0.5000000000000001 0 0 0 0 0 0
3 0  1 10.075619582705702 10.0394429235619 1.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
4 0  1 10.05694225644315 10.086372040619297 3.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
2 0  1 10.020450782636575 10.000863964340752 5.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
0 0  1 10.022686465394248 10.008514609494787 7.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.066842121662539 10.09680096729446 9.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
0 0  1 10.012534739679358 10.038819118728876 11.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.064788307776007 10.025076206555955 13.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.024778437976753 10.080216092496565 15.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.034886478047515 10.038447665116482 17.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.03828464438282 10.025752976690763 19.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
2 0  1 10.013940152972422 8.074627674262514 1.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
3 0  1 10.055068433271503 8.052146216001786 3.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
3 0  1 10.072895612588471 8.00045021416159 5.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.099567635309072 8.06505099691281 7.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.089857757259027 8.084795060233368 9.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
0 0  1 10.028083952013622 8.077271833309952 11.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
4 0  1 10.014842603179293 8.041872428812933 13.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
0 0  1 10.033589390577017 8.047685299816141 15.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
2 0  1 10.014939899212195 8.094452140527855 17.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
0 0  1 10.082036085748788 8.08585957449831 19.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
0 0  1 10.055908190036376 6.085634110204443 1.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
4 0  1 10.064918225331562 6.096477086851943 3.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
2 0  1 10.028964505537434 6.0467440229272515 5.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
4 0  1 10.094090757743485 6.034682006268298 7.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
1 0  1 10.031353000733294 6.092102624092307 9.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
4 0  1 10.042265202081099 6.052729769784332 11.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
2 0  1 10.010749006155244 6.0616329858993225 13.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
0 0  1 10.024847945941596 6.0137581017051005 15.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
2 0  1 10.037044541122341 6.048095391889954 17.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
4 0  1 10.070953985670837 6.071910973549657 19.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
3 0  1 10.067722992420988 4.060698784328466 1.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
2 0  1 10.03867297552563 4.009203565545332 3.1 0.7071067811865476 0.7071067811865475 0.0 0.0 0 0 0 0 0 0
